id;gen;sp;ssp;group;en;rec;cnt;loc;lat;lng;alt;type;sex;stage;method;url;file;file-name;sono;osci;lic;q;length;time;date;uploaded;also;rmk;bird-seen;animal-seen;playback-used;temp;regnr;auto;dvc;mic;smp;secondes;minutes
911529;Charadrius;dubius;;birds;Little Ringed Plover;Théo Hervé;France;Arrondissement de Meaux (near  Mouroux), Seine-et-Marne, Île-de-France;48.8276;3.0394;110;nocturnal flight call;;;field recording;//xeno-canto.org/911529;https://xeno-canto.org/911529/download;XC911529-2024_04_25-3h46-jardin-Mouroux-Petit-Gravelot.wav;{'small': '//xeno-canto.org/sounds/uploaded/KKLUGDGCDR/ffts/XC911529-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KKLUGDGCDR/ffts/XC911529-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KKLUGDGCDR/ffts/XC911529-large.png', 'full': '//xeno-canto.org/sounds/uploaded/KKLUGDGCDR/ffts/XC911529-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/KKLUGDGCDR/wave/XC911529-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KKLUGDGCDR/wave/XC911529-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KKLUGDGCDR/wave/XC911529-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:06;03:46;2024-04-25;2024-06-08;[];;no;no;no;;;yes;;;44100.0;6;0
551781;Charadrius;dubius;;birds;Little Ringed Plover;julien Rochefort;France;Savigny-sur-Orge, Essonne, Île-de-France;48.675;2.3501;50;nocturnal flight call;;;field recording;//xeno-canto.org/551781;https://xeno-canto.org/551781/download;XC551781-PETIT GRAVELOT 1 ind  5 cris dont 1 EXTRA et bruit d'ailes version courte  200427_03_11_ParaMNocjardin_LS_31039.mp3;{'small': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC551781-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC551781-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC551781-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC551781-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/wave/XC551781-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/wave/XC551781-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/wave/XC551781-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:08;02:26;2020-04-27;2020-04-28;[];One perfect call just above my parabola. And wing beats !!;no;no;no;;;no;;;44100.0;8;0
505742;Charadrius;dubius;;birds;Little Ringed Plover;Bertrand Dallet;France;Senlisse, Yvelines, Île-de-France;48.6716;1.9949;180;call, song;;;field recording;//xeno-canto.org/505742;https://xeno-canto.org/505742/download;XC505742-PETIT GRAVELOT cri seul HugM1CLV 7h30 250515 LS_30441.mp3;{'small': '//xeno-canto.org/sounds/uploaded/MLICYBARER/ffts/XC505742-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MLICYBARER/ffts/XC505742-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MLICYBARER/ffts/XC505742-large.png', 'full': '//xeno-canto.org/sounds/uploaded/MLICYBARER/ffts/XC505742-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/MLICYBARER/wave/XC505742-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MLICYBARER/wave/XC505742-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MLICYBARER/wave/XC505742-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:08;07:30;2015-05-25;2019-11-05;['Motacilla alba'];Coming to a halt, next to stagnant pool.;yes;yes;no;;;no;;;44100.0;8;0
309211;Charadrius;dubius;curonicus;birds;Little Ringed Plover;julien Rochefort;France;Jaulnes, Seine-et-Marne, Île-de-France;48.44;3.2828;50;flight call;;;field recording;//xeno-canto.org/309211;https://xeno-canto.org/309211/download;XC309211-PETIT GRAVELOT 4 ind cris en vol et 1 béc variable Bassée 20160324 LS_32816.mp3;{'small': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC309211-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC309211-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC309211-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC309211-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/wave/XC309211-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/wave/XC309211-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/wave/XC309211-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:19;16:00;2016-03-24;2016-03-28;['Calidris alpina'];In flight. The classical flight call. Four or five birds. ;yes;yes;no;;;no;;;44100.0;19;0
309209;Charadrius;dubius;curonicus;birds;Little Ringed Plover;julien Rochefort;France;Jaulnes, Seine-et-Marne, Île-de-France;48.44;3.2828;50;call;;;field recording;//xeno-canto.org/309209;https://xeno-canto.org/309209/download;XC309209-PETIT GRAVELOT 2 ind cris divers au sol + ou - scandés  Bassée 20160324 LS_32878.mp3;{'small': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC309209-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC309209-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC309209-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC309209-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/wave/XC309209-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/wave/XC309209-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/wave/XC309209-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:15;16:00;2016-03-24;2016-03-28;[];On the ground. Diversity of calls. ;yes;yes;no;;;no;;;44100.0;15;0
309207;Charadrius;dubius;curonicus;birds;Little Ringed Plover;julien Rochefort;France;Jaulnes, Seine-et-Marne, Île-de-France;48.44;3.2828;50;call;;;field recording;//xeno-canto.org/309207;https://xeno-canto.org/309207/download;XC309207-PETIT GRAVELOT 2 ind cris au sol Bassée 20160324 LS_32864.mp3;{'small': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC309207-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC309207-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC309207-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC309207-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/wave/XC309207-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/wave/XC309207-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/wave/XC309207-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:09;16:30;2016-03-24;2016-03-28;[];On the ground.;yes;yes;no;;;no;;;44100.0;9;0
309206;Charadrius;dubius;curonicus;birds;Little Ringed Plover;julien Rochefort;France;Jaulnes, Seine-et-Marne, Île-de-France;48.44;3.2828;50;call, song;;;field recording;//xeno-canto.org/309206;https://xeno-canto.org/309206/download;XC309206-PETIT GRAVELOT 2 ind cht puis cris scandés au sol Bassée 20160324 LS_32873.mp3;{'small': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC309206-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC309206-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC309206-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC309206-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/wave/XC309206-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/wave/XC309206-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/wave/XC309206-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:09;16:30;2016-03-24;2016-03-28;[];On the ground, one singing, then few calls.;yes;yes;no;;;no;;;44100.0;9;0
309205;Charadrius;dubius;curonicus;birds;Little Ringed Plover;julien Rochefort;France;Jaulnes, Seine-et-Marne, Île-de-France;48.44;3.2828;50;call, song;;;field recording;//xeno-canto.org/309205;https://xeno-canto.org/309205/download;XC309205-PETIT GRAVELOT 2 ind au sol cht puis qq cris  Bassée 20160324 LS_32873.mp3;{'small': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC309205-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC309205-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC309205-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC309205-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/wave/XC309205-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/wave/XC309205-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/wave/XC309205-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:08;16:30;2016-03-24;2016-03-28;[];On the ground, singing together, then few calls.  ;yes;yes;no;;;no;;;44100.0;8;0
927594;Numenius;phaeopus;;birds;Eurasian Whimbrel;Théo Hervé;France;Arrondissement de Meaux (near  Mouroux), Seine-et-Marne, Île-de-France;48.8276;3.0394;110;nocturnal flight call;;;field recording;//xeno-canto.org/927594;https://xeno-canto.org/927594/download;XC927594-2024_07_18-2h55-jardin-Mouroux-Courlis-corlieu.wav;{'small': '//xeno-canto.org/sounds/uploaded/KKLUGDGCDR/ffts/XC927594-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KKLUGDGCDR/ffts/XC927594-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KKLUGDGCDR/ffts/XC927594-large.png', 'full': '//xeno-canto.org/sounds/uploaded/KKLUGDGCDR/ffts/XC927594-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/KKLUGDGCDR/wave/XC927594-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KKLUGDGCDR/wave/XC927594-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KKLUGDGCDR/wave/XC927594-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:13;02:55;2024-07-18;2024-08-17;[];;no;no;no;;;yes;;;44100.0;13;0
637102;Numenius;arquata;;birds;Eurasian Curlew;Tanguy Loïs;France;Raizeux, Yvelines, Île-de-France;48.6312;1.6872;130;nocturnal flight call;;;field recording;//xeno-canto.org/637102;https://xeno-canto.org/637102/download;XC637102-courlis.mp3;{'small': '//xeno-canto.org/sounds/uploaded/PJVGDPHDIM/ffts/XC637102-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PJVGDPHDIM/ffts/XC637102-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PJVGDPHDIM/ffts/XC637102-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PJVGDPHDIM/ffts/XC637102-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/PJVGDPHDIM/wave/XC637102-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PJVGDPHDIM/wave/XC637102-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PJVGDPHDIM/wave/XC637102-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:08;04:00;2021-04-07;2021-04-08;[];;no;no;no;;;no;;;44100.0;8;0
309174;Calidris;alpina;;birds;Dunlin;julien Rochefort;France;Jaulnes, Seine-et-Marne, Île-de-France;48.44;3.2828;50;call;;;field recording;//xeno-canto.org/309174;https://xeno-canto.org/309174/download;XC309174-BECASSEAU VARIABLE 2 ind cris en vol Bassée 20160324  LS_32840.mp3;{'small': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC309174-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC309174-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC309174-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC309174-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/wave/XC309174-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/wave/XC309174-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/wave/XC309174-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:06;10:30;2016-03-24;2016-03-28;[];Two birds in flight. During migration halt. ;yes;yes;no;;;no;;;44100.0;6;0
929874;Actitis;hypoleucos;;birds;Common Sandpiper;Yohan Le Goff;France;Arrondissement de Saint-Germain-en-Laye (near  Triel-sur-Seine), Yvelines, Île-de-France;48.9734;2.0134;60;nocturnal flight call;uncertain;uncertain;field recording;//xeno-canto.org/929874;https://xeno-canto.org/929874/download;XC929874-guignette.mp3;{'small': '//xeno-canto.org/sounds/uploaded/XYPPYLGGAC/ffts/XC929874-small.png', 'med': '//xeno-canto.org/sounds/uploaded/XYPPYLGGAC/ffts/XC929874-med.png', 'large': '//xeno-canto.org/sounds/uploaded/XYPPYLGGAC/ffts/XC929874-large.png', 'full': '//xeno-canto.org/sounds/uploaded/XYPPYLGGAC/ffts/XC929874-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/XYPPYLGGAC/wave/XC929874-small.png', 'med': '//xeno-canto.org/sounds/uploaded/XYPPYLGGAC/wave/XC929874-med.png', 'large': '//xeno-canto.org/sounds/uploaded/XYPPYLGGAC/wave/XC929874-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:05;04:03;2024-08-25;2024-08-25;[];;no;no;no;;;no;Zoom H4N;;44100.0;5;0
717375;Chroicocephalus;ridibundus;;birds;Black-headed Gull;Tanguy Loïs;France;Raizeux, Yvelines, Île-de-France;48.6312;1.6872;130;nocturnal flight call;;;field recording;//xeno-canto.org/717375;https://xeno-canto.org/717375/download;XC717375-mouette.mp3;{'small': '//xeno-canto.org/sounds/uploaded/PJVGDPHDIM/ffts/XC717375-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PJVGDPHDIM/ffts/XC717375-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PJVGDPHDIM/ffts/XC717375-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PJVGDPHDIM/ffts/XC717375-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/PJVGDPHDIM/wave/XC717375-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PJVGDPHDIM/wave/XC717375-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PJVGDPHDIM/wave/XC717375-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:05;22:30;2022-04-22;2022-04-23;[];;no;no;no;;;no;;;44100.0;5;0
511438;Chroicocephalus;ridibundus;;birds;Black-headed Gull;Marie-Lan Taÿ Pamart;France;Paris, Arrondissement de Paris, Île-de-France;48.8462;2.3372;50;call;uncertain;adult;field recording;//xeno-canto.org/511438;https://xeno-canto.org/511438/download;XC511438-CHRORID-Luco-20191210-1443.mp3;{'small': '//xeno-canto.org/sounds/uploaded/CGRIFXISGE/ffts/XC511438-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CGRIFXISGE/ffts/XC511438-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CGRIFXISGE/ffts/XC511438-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CGRIFXISGE/ffts/XC511438-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/CGRIFXISGE/wave/XC511438-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CGRIFXISGE/wave/XC511438-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CGRIFXISGE/wave/XC511438-large.png'};//creativecommons.org/licenses/by-sa/4.0/;A;0:16;14:30;2019-12-09;2019-12-10;[];"Angry BHG attempting to chase away other gulls.

Distance: ~2m

Equipment: Tascam DR-100mkIII + Sennheiser ME66/K6 + Rycote Super Softie

Edits: none";yes;yes;no;;;no;;;48000.0;16;0
309198;Chroicocephalus;ridibundus;;birds;Black-headed Gull;julien Rochefort;France;Jaulnes, Seine-et-Marne, Île-de-France;48.44;3.2828;50;call, flight call;;;field recording;//xeno-canto.org/309198;https://xeno-canto.org/309198/download;XC309198-MOUETTE RIEUSE 2 ind vol cris 20160324 Bassée LS_32830.mp3;{'small': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC309198-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC309198-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC309198-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC309198-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/wave/XC309198-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/wave/XC309198-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/wave/XC309198-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:14;10:30;2016-03-24;2016-03-28;[];2 birds in flight. ;yes;yes;no;;;no;;;44100.0;14;0
901614;Ichthyaetus;melanocephalus;;birds;Mediterranean Gull;Théo Hervé;France;Arrondissement de Meaux (near  Mouroux), Seine-et-Marne, Île-de-France;48.8276;3.0394;110;nocturnal flight call;;;field recording;//xeno-canto.org/901614;https://xeno-canto.org/901614/download;XC901614-2024_04_16-3h26-jardin-Mouroux-Mouette-mélanocéphale.wav;{'small': '//xeno-canto.org/sounds/uploaded/KKLUGDGCDR/ffts/XC901614-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KKLUGDGCDR/ffts/XC901614-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KKLUGDGCDR/ffts/XC901614-large.png', 'full': '//xeno-canto.org/sounds/uploaded/KKLUGDGCDR/ffts/XC901614-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/KKLUGDGCDR/wave/XC901614-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KKLUGDGCDR/wave/XC901614-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KKLUGDGCDR/wave/XC901614-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:15;03:26;2024-04-16;2024-05-09;[];;no;no;no;;;yes;;;44100.0;15;0
539876;Ichthyaetus;melanocephalus;;birds;Mediterranean Gull;Bertrand Dallet;France;Les Molières, Essonne, Île-de-France;48.6614;2.06;170;call, flight call;;;field recording;//xeno-canto.org/539876;https://xeno-canto.org/539876/download;XC539876-MOUETTE MELANOCEPH 20 vol wêa B BE LMOL 11h30 150417 LS_32651Vc.mp3;{'small': '//xeno-canto.org/sounds/uploaded/MLICYBARER/ffts/XC539876-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MLICYBARER/ffts/XC539876-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MLICYBARER/ffts/XC539876-large.png', 'full': '//xeno-canto.org/sounds/uploaded/MLICYBARER/ffts/XC539876-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/MLICYBARER/wave/XC539876-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MLICYBARER/wave/XC539876-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MLICYBARER/wave/XC539876-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:18;11:30;2017-04-15;2020-03-30;['Erithacus rubecula'];flock 20 birds;yes;yes;no;;;no;;;44100.0;18;0
309196;Ichthyaetus;melanocephalus;;birds;Mediterranean Gull;julien Rochefort;France;Jaulnes, Seine-et-Marne, Île-de-France;48.44;3.2828;50;flight call;;;field recording;//xeno-canto.org/309196;https://xeno-canto.org/309196/download;XC309196-MOUETTE MELANOCEPHALE cpl cris  20160324 Bassée LS_32835.mp3;{'small': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC309196-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC309196-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC309196-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC309196-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/wave/XC309196-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/wave/XC309196-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/wave/XC309196-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:05;10:30;2016-03-24;2016-03-28;[];A pair probably, one in flight, the other on the water.;yes;yes;no;;;no;;;44100.0;5;0
553749;Sterna;hirundo;;birds;Common Tern;Stanislas Wroza;France;Saclay, Essonne, Île-de-France;48.7429;2.1591;150;flight call, nocturnal flight call;;;field recording;//xeno-canto.org/553749;https://xeno-canto.org/553749/download;XC553749-2018-04-06 Saclay sternes pierregarins.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC553749-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC553749-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC553749-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC553749-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC553749-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC553749-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC553749-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:16;01:00;2018-04-06;2020-05-03;[];;no;no;no;;;no;;;44100.0;16;0
916893;Ixobrychus;minutus;;birds;Little Bittern;Théo Hervé;France;Arrondissement de Meaux (near  Mouroux), Seine-et-Marne, Île-de-France;48.8276;3.0394;110;nocturnal flight call;;;field recording;//xeno-canto.org/916893;https://xeno-canto.org/916893/download;XC916893-2024_05_27-4h22-jardin-Mouroux-Blongios-nain.wav;{'small': '//xeno-canto.org/sounds/uploaded/KKLUGDGCDR/ffts/XC916893-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KKLUGDGCDR/ffts/XC916893-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KKLUGDGCDR/ffts/XC916893-large.png', 'full': '//xeno-canto.org/sounds/uploaded/KKLUGDGCDR/ffts/XC916893-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/KKLUGDGCDR/wave/XC916893-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KKLUGDGCDR/wave/XC916893-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KKLUGDGCDR/wave/XC916893-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:05;04:22;2024-05-27;2024-06-26;[];;no;no;no;;;yes;;;44100.0;5;0
596891;Ardea;cinerea;;birds;Grey Heron;julien Rochefort;France;Savigny-sur-Orge, Essonne, Île-de-France;48.675;2.3501;50;nocturnal flight call;;;field recording;//xeno-canto.org/596891;https://xeno-canto.org/596891/download;XC596891-HERON CENDRE  divers cris proches en vol nocturne 190531_00_01_MNocjardinGrPàS_LS_30228.mp3;{'small': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC596891-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC596891-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC596891-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/ffts/XC596891-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/wave/XC596891-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/wave/XC596891-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZXDJTHQFDW/wave/XC596891-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:16;00:01;2019-05-31;2020-10-21;[];;no;no;no;;;no;;;44100.0;16;0
553783;Ardea;cinerea;;birds;Grey Heron;Stanislas Wroza;France;Saclay, Essonne, Île-de-France;48.7429;2.1591;150;flight call, nocturnal flight call;;;field recording;//xeno-canto.org/553783;https://xeno-canto.org/553783/download;XC553783-2018-04-06 Saclay heron cendre vol.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC553783-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC553783-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC553783-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC553783-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC553783-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC553783-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC553783-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:15;01:00;2018-04-06;2020-05-03;[];;no;no;no;;;no;;;44100.0;15;0
522583;Ardea;cinerea;;birds;Grey Heron;Stanislas Wroza;France;Dampierre-en-Yvelines, Yvelines, Île-de-France;48.7129;1.9794;100;flight call;;;field recording;//xeno-canto.org/522583;https://xeno-canto.org/522583/download;XC522583-Heron cendre cris de vol +.mp3;{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC522583-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC522583-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC522583-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC522583-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC522583-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC522583-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC522583-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;A;0:20;09:00;2020-01-25;2020-01-27;[];;yes;yes;no;;;no;;;48000.0;20;0
